context,p,decision
72,2,"[-0.14004056589992098, -0.18893388192053942]"
72,3,"[np.float64(-0.15913274666930433), np.float64(-0.19254898431807077)]"
73,0,"[np.float64(0.11871577720929759), np.float64(0.10885994143950553)]"
73,1,"[0.10238426413249285, 0.11285459956657923]"
73,2,"[0.10415977099304273, 0.1110111030546311]"
73,3,"[np.float64(0.10726519452339128), np.float64(0.1127716305062471)]"
74,0,"[np.float64(0.09972187151663642), np.float64(0.02667269781411176)]"
74,1,"[0.13436943531030351, -0.06770219868119137]"
74,2,"[0.10079320373037302, -0.018632914730378036]"
74,3,"[np.float64(0.0964069962062884), np.float64(0.008914652743358294)]"
0,0,"[np.float64(-0.19304628117072792), np.float64(0.23713504610971403)]"
0,1,"[-0.19733781684171264, 0.24593496863560219]"
0,2,"[-0.19304628117072792, 0.23713504610971403]"
0,3,"[np.float64(-0.1960616544343446), np.float64(0.23570051276064746)]"
1,0,"[np.float64(0.08746756332745292), np.float64(0.32753635308633583)]"
1,1,"[0.09628405893491815, 0.36893572782027606]"
1,2,"[0.09203210365276471, 0.32931755332050994]"
1,3,"[np.float64(0.08746756332745292), np.float64(0.32753635308633583)]"
2,0,"[np.float64(0.11604503809515622), np.float64(-0.05287547298230285)]"
2,1,"[0.12027914205273368, 0.028351765022346306]"
2,2,"[0.12923864760694306, 0.011434593441608677]"
2,3,"[np.float64(0.10938756305116501), np.float64(-0.04611215835541789)]"
3,0,"[np.float64(-0.03571367207219808), np.float64(-0.4246704112791747)]"
3,1,"[-0.029570258119906403, -0.2370395264157989]"
3,2,"[-0.0355616011961605, -0.34495548513671836]"
3,3,"[-0.0355616047676999, -0.34495547861802395]"
4,0,"[np.float64(0.05409884742063834), np.float64(0.37531530662968293)]"
4,1,"[0.08753544084566052, 0.06779320325387674]"
4,2,"[0.09562695536261095, 0.22429542625234805]"
4,3,"[np.float64(0.079676876202422), np.float64(0.3484329339863491)]"
5,0,"[np.float64(-0.027482566298108455), np.float64(0.21795306093731345)]"
5,1,"[-0.1885811680857784, 0.04822779379448602]"
5,2,"[-0.11618366386431016, 0.10613261027963308]"
5,3,"[np.float64(-0.08568937920957137), np.float64(0.14259822573636108)]"
6,0,"[np.float64(0.31661638020077715), np.float64(0.0781515044968355)]"
6,1,"[0.29547557479994585, -0.01174447293751761]"
6,2,"[0.29812235175164303, 0.025688517235280497]"
6,3,"[np.float64(0.302434010094921), np.float64(0.05197295811278494)]"
7,0,"[np.float64(-0.12320509426253327), np.float64(0.047839016094765374)]"
7,1,"[0.021457864877424376, 0.1743192761249469]"
7,2,"[np.float64(-0.10120018539120673), np.float64(-0.00425844802271183)]"
7,3,"[np.float64(-0.07622714976217734), np.float64(0.021800111667335725)]"
8,0,"[np.float64(0.14718330422827605), np.float64(-0.050993654089970794)]"
8,1,"[0.08913383439495534, 0.006862499021664491]"
8,2,"[0.10814914179636648, -0.050993654089970815]"
8,3,"[np.float64(0.13242003267846947), np.float64(-0.06661070544934894)]"
9,0,"[np.float64(-0.10404616607697849), np.float64(0.008438506252756425)]"
9,1,"[0.1628630987064745, -0.033525377017936564]"
9,2,"[-0.0090811411432406, -9.989460582955634e-05]"
9,3,"[np.float64(-0.08556726528491512), np.float64(0.017562720647472926)]"
10,0,"[np.float64(-0.0644980746846274), np.float64(-0.16626274661499887)]"
10,1,"[-0.13994382060059665, -0.21640395090445466]"
10,2,"[-0.11160507064178149, -0.20922671886536118]"
10,3,"[np.float64(-0.03185576149399602), np.float64(-0.14094015853563904)]"
11,0,"[np.float64(-0.20623565434329694), np.float64(-0.041092086134055045)]"
11,1,"[-0.07563180071772956, -0.026502121227179903]"
11,2,"[-0.19220624440985, -0.027779925381101328]"
11,3,"[np.float64(-0.22938651741305954), np.float64(-0.0330930248770267)]"
12,0,"[np.float64(-0.10895148575698568), np.float64(-0.09041895892718176)]"
12,1,"[-0.12433551527584036, 0.09593390570110473]"
12,2,"[-0.1103167274298231, 0.020271208472484717]"
12,3,"[np.float64(-0.10827781598953323), np.float64(-0.02755578252582306)]"
13,0,"[np.float64(0.09717003271787147), np.float64(0.1102274166920837)]"
13,1,"[0.022996396712428577, 0.21649978727489208]"
13,2,"[0.03877046798513844, 0.16319761717431072]"
13,3,"[np.float64(0.09717003271787147), np.float64(0.1102274166920837)]"
14,0,"[np.float64(-0.11598951768022216), np.float64(-0.10107041994875)]"
14,1,"[-0.13571478737594458, -0.04778974674975697]"
14,2,"[-0.1361194161444861, -0.045676082804371534]"
14,3,"[np.float64(-0.10827618947276588), np.float64(-0.09306786155275298)]"
15,0,"[np.float64(0.0900842263726159), np.float64(-0.22814370093822134)]"
15,1,"[0.16623763422632093, 0.1030238396580136]"
15,2,"[0.10463094557943114, -0.027548536126565548]"
15,3,"[np.float64(0.062059972946563624), np.float64(-0.23204314078955462)]"
16,0,"[np.float64(0.13215484240507078), np.float64(-0.10406440977279509)]"
16,1,"[0.06636226207124526, -0.20667740861125328]"
16,2,"[0.09726196011960599, -0.1107876856763206]"
16,3,"[np.float64(0.10858069843761595), np.float64(-0.09143899676992827)]"
17,0,"[np.float64(-0.04618155192778178), np.float64(-0.1751872400042122)]"
17,1,"[-0.1090544017354343, -0.17603616305798309]"
17,2,"[-0.10878919135440508, -0.17597502658498604]"
17,3,"[np.float64(-0.05943746096101409), np.float64(-0.17579078722328467)]"
18,0,"[np.float64(0.020319591743937996), np.float64(0.06060400771518798)]"
18,1,"[0.0613531129611459, 0.012254810232192714]"
18,2,"[0.03461802702644684, 0.05886967236370408]"
18,3,"[np.float64(0.02128145993535036), np.float64(0.07312754602677551)]"
19,0,"[np.float64(0.20708405130364166), np.float64(-0.03853979253612663)]"
19,1,"[0.25672845174590797, -0.08261294901616129]"
19,2,"[0.20896019436940172, -0.040405870548960804]"
19,3,"[np.float64(0.19957597117351833), np.float64(-0.02095241494494)]"
20,0,"[np.float64(0.28288613418098707), np.float64(-0.1846698674295022)]"
20,1,"[-0.009320981199607822, -0.010960591640928385]"
20,2,"[0.1546598918797856, -0.12907314688620586]"
20,3,"[np.float64(0.21345131739896545), np.float64(-0.16674958467043857)]"
21,0,"[np.float64(0.23973830591656753), np.float64(0.010069312471479241)]"
21,1,"[0.292885554744164, -0.07542769659013528]"
21,2,"[0.2667624151029977, -0.05248430551586868]"
21,3,"[np.float64(0.22681051977693345), np.float64(2.5108133162837776e-05)]"
22,0,"[np.float64(0.20600868395532956), np.float64(0.1391019566069444)]"
22,1,"[0.3205016119845013, 0.2964177193172671]"
22,2,"[0.27253925530712053, 0.23299057716757016]"
22,3,"[np.float64(0.21407288753916728), np.float64(0.16187094252963027)]"
23,0,"[np.float64(-0.0952798675034768), np.float64(-0.04825764153554356)]"
23,1,"[0.007809729636991919, 0.020776548734017932]"
23,2,"[-0.05093751174493952, -0.02223271358837736]"
23,3,"[np.float64(-0.12309289188572976), np.float64(-0.06416984040045273)]"
24,0,"[np.float64(0.08230785308078767), np.float64(-0.18457591541322715)]"
24,1,"[0.12688959804929983, -0.19780761966474927]"
24,2,"[0.11735669445837132, -0.18642550120417595]"
24,3,"[np.float64(0.10007183485826023), np.float64(-0.18036092675677073)]"
25,0,"[np.float64(0.013938337915300171), np.float64(0.15881874143973507)]"
25,1,"[0.019698357699509103, 0.11167883357466442]"
25,2,"[0.017311998721738178, 0.12498653611209097]"
25,3,"[np.float64(0.013034993262712367), np.float64(0.1581569969300994)]"
26,0,"[np.float64(-0.3053303896214371), np.float64(0.08857245732755477)]"
26,1,"[-0.3466110197612535, 0.146599644965148]"
26,2,"[-0.3540704110381621, 0.14015356771480142]"
26,3,"[np.float64(-0.32340823806138147), np.float64(0.10784492081364667)]"
27,0,"[np.float64(-0.14103250328517786), np.float64(-0.15176482008376382)]"
27,1,"[-0.10770391476633032, -0.15956098705978206]"
27,2,"[-0.13650256991732082, -0.1572482618554134]"
27,3,"[np.float64(-0.14047254167882525), np.float64(-0.15569568722790958)]"
28,0,"[np.float64(-0.06412522489651944), np.float64(-0.1187285124716502)]"
28,1,"[0.05810283740011796, -0.14197235609488426]"
28,2,"[0.020265349342935696, -0.12382691367369275]"
28,3,"[np.float64(-0.053933246790220546), np.float64(-0.11626109234885734)]"
29,0,"[np.float64(-0.09985120728699819), np.float64(-0.02327358655723304)]"
29,1,"[-0.07351665863282456, 0.0025560645103479412]"
29,2,"[-0.08617753248327599, -0.021225471921745905]"
29,3,"[np.float64(-0.08776601740399688), np.float64(-0.029138333982856646)]"
30,0,"[np.float64(0.11665569155878636), np.float64(-0.044116724507471214)]"
30,1,"[0.06318052008471155, -0.06470835629342109]"
30,2,"[0.09773590205347271, -0.03730718633265573]"
30,3,"[np.float64(0.12014629749604194), np.float64(-0.03101418882937465)]"
31,0,"[np.float64(-0.06726833583936537), np.float64(-0.29540677895672446)]"
31,1,"[-0.04656224822470069, -0.2737644463544306]"
31,2,"[-0.0672683358393654, -0.3166410942729464]"
31,3,"[np.float64(-0.07578567134753958), np.float64(-0.31046354344213906)]"
32,0,"[np.float64(-0.19163580361967114), np.float64(-0.0036439350620505323)]"
32,1,"[-0.1869624381654303, 0.0044298464475779065]"
32,2,"[-0.19101932992273743, 0.0005002452247210715]"
32,3,"[np.float64(-0.1927434297612895), np.float64(-0.005600858144747367)]"
33,0,"[np.float64(0.08337513311500917), np.float64(0.03551410410982033)]"
33,1,"[0.048349690629668984, -0.04787112821140664]"
33,2,"[0.06682394571402478, -0.0254599074196859]"
33,3,"[np.float64(0.08354443006458448), np.float64(0.033880751224929895)]"
34,0,"[np.float64(-0.05076793499475566), np.float64(0.01821759386299416)]"
34,1,"[-0.0992187625865529, 0.06701875499784521]"
34,2,"[-0.053613503456002215, 0.020473769296729727]"
34,3,"[np.float64(-0.03993318521648419), np.float64(0.009736733171211778)]"
35,0,"[np.float64(0.1133311663671363), np.float64(-0.2305392836817532)]"
35,1,"[0.053799675447206166, -0.07977050721813392]"
35,2,"[0.08809373840222169, -0.16570981012246205]"
35,3,"[np.float64(0.10788756409814858), np.float64(-0.21980592924811992)]"
36,0,"[np.float64(-0.0031820044652930124), np.float64(-0.003738254419281887)]"
36,1,"[0.02003650847643106, -0.05361099558013157]"
36,2,"[0.006341909839177011, -0.021112128143866874]"
36,3,"[np.float64(-0.01399238645146068), np.float64(0.01586060667528146)]"
37,0,"[np.float64(-0.18617976898185337), np.float64(-0.3788611579519921)]"
37,1,"[-0.2530594910332895, -0.2384480813314609]"
37,2,"[-0.2305865660619771, -0.2800344429564695]"
37,3,"[np.float64(-0.18014349735839794), np.float64(-0.37052350408594825)]"
38,0,"[np.float64(0.17994310515880194), np.float64(-0.18375459707092945)]"
38,1,"[0.11510641512610076, -0.024220851702499685]"
38,2,"[0.1596673370208627, -0.07888548194919422]"
38,3,"[np.float64(0.1877309515909338), np.float64(-0.1656972071955425)]"
39,0,"[np.float64(0.2100420549742984), np.float64(0.11299653398906731)]"
39,1,"[0.10581269257267847, 0.10777649608278968]"
39,2,"[0.12683619655371403, 0.11830811609048371]"
39,3,"[np.float64(0.20697945408975618), np.float64(0.1067842786817032)]"
40,0,"[np.float64(-0.07212727755523071), np.float64(-0.12543377188830646)]"
40,1,"[0.014266214417623303, -0.10723777453504224]"
40,2,"[-0.04115466381558601, -0.1233410973781654]"
40,3,"[np.float64(-0.09404392754000972), np.float64(-0.14066754676419072)]"
41,0,"[np.float64(-0.1726931749347151), np.float64(-0.07969260696594233)]"
41,1,"[-0.09616246853475446, -0.2240302450735889]"
41,2,"[-0.14154800617654087, -0.12414722672352366]"
41,3,"[np.float64(-0.1733194829168322), np.float64(-0.072057384015013)]"
42,0,"[np.float64(0.18764685304129258), np.float64(0.036356592926845774)]"
42,1,"[0.1706792358568245, 0.0718527548809022]"
42,2,"[0.1928685745797969, 0.04066695279522186]"
42,3,"[np.float64(0.18764685304129258), np.float64(0.036356592926845774)]"
43,0,"[np.float64(0.33367897940801605), np.float64(0.05768088228413202)]"
43,1,"[0.3155363418068744, 0.1142052517369247]"
43,2,"[0.33263108396889074, 0.06762193795219872]"
43,3,"[np.float64(0.3343775862617141), np.float64(0.05044506628493768)]"
44,0,"[np.float64(0.1189092006517097), np.float64(-0.6517557440099322)]"
44,1,"[0.08937567282816716, -0.3912074772441738]"
44,2,"[0.09715389073417499, -0.4979038804359841]"
44,3,"[np.float64(0.13580205101597373), np.float64(-0.6225912366676563)]"
45,0,"[np.float64(-0.10346146993485539), np.float64(0.35798254734466245)]"
45,1,"[-0.09114447309086311, 0.22363416550126447]"
45,2,"[-0.078460383182104, 0.2615042076832606]"
45,3,"[np.float64(-0.08211169679865771), np.float64(0.302470794962983)]"
46,0,"[np.float64(0.0509011834293502), np.float64(0.37268236809150895)]"
46,1,"[0.031981922058676476, 0.344186568976835]"
46,2,"[0.03172058051764892, 0.3510929302942185]"
46,3,"[np.float64(0.06437520205728339), np.float64(0.38418878577718407)]"
47,0,"[np.float64(0.2273169518607246), np.float64(-0.33387530107941316)]"
47,1,"[0.1554822407115129, -0.34231123448227724]"
47,2,"[0.17720159845578903, -0.33164392562345235]"
47,3,"[np.float64(0.21540165754333737), np.float64(-0.3348621341848287)]"
48,0,"[np.float64(0.2501713218892094), np.float64(-0.02086360190185035)]"
48,1,"[0.19153245731672366, -0.04369667953693658]"
48,2,"[0.22548383603782451, -0.019741347838131446]"
48,3,"[np.float64(0.2411663377384364), np.float64(-0.016166516697192893)]"
49,0,"[np.float64(0.14457183469256787), np.float64(0.022249748125050872)]"
49,1,"[0.22812832573634617, -0.0017530102564784211]"
49,2,"[0.18414889644856053, 0.019752344207633804]"
49,3,"[np.float64(0.12030226120610041), np.float64(0.02245957852437526)]"
50,0,"[np.float64(-0.2185095630992921), np.float64(-0.06102079806372063)]"
50,1,"[-0.050083686525760715, -0.20005805610306865]"
50,2,"[-0.05273098634127073, -0.19975487176399995]"
50,3,"[np.float64(-0.19495059709934115), np.float64(-0.10041607171292573)]"
51,0,"[np.float64(0.006643507702177406), np.float64(0.16132807035553737)]"
51,1,"[-0.09137773053241924, 0.1553054875612258]"
51,2,"[-0.052454583415315184, 0.1545661393122877]"
51,3,"[np.float64(0.023916936420619456), np.float64(0.16334688181454735)]"
52,0,"[np.float64(0.08105824329325881), np.float64(0.035833807974678555)]"
52,1,"[0.1365659768360976, 0.009136184034137788]"
52,2,"[0.07856759179077431, 0.021623960560361817]"
52,3,"[np.float64(0.05896378821402122), np.float64(0.03490716947757802)]"
53,0,"[np.float64(-0.16549299609833945), np.float64(-0.564878830598416)]"
53,1,"[-0.17085020529402273, -0.49459431341579146]"
53,2,"[-0.16843837747318813, -0.5337738272425532]"
53,3,"[np.float64(-0.1641796962239312), np.float64(-0.5774181879145479)]"
54,0,"[np.float64(-0.11358973601090484), np.float64(-0.30756266331660165)]"
54,1,"[-0.2856910283339796, -0.03815441014933611]"
54,2,"[-0.20184884136319153, -0.2077190376832383]"
54,3,"[np.float64(-0.16000194305169868), np.float64(-0.28200750763712673)]"
55,0,"[np.float64(-0.0637991607341405), np.float64(0.22138363163935937)]"
55,1,"[-0.07201734925898523, 0.14441708487890642]"
55,2,"[-0.06906472443978567, 0.17458251995871302]"
55,3,"[np.float64(-0.06142993931995558), np.float64(0.2181811973596717)]"
56,0,"[np.float64(0.25358119527602063), np.float64(0.1577819445375692)]"
56,1,"[0.18418157041565397, 0.165474349580647]"
56,2,"[0.24386629786416802, 0.1600822757100183]"
56,3,"[np.float64(0.2641780079401193), np.float64(0.156376774525815)]"
57,0,"[np.float64(0.22239658210424493), np.float64(0.08156791086750391)]"
57,1,"[-0.022885423676888533, 0.033609068005113436]"
57,2,"[0.08022064267847018, 0.07099851040947536]"
57,3,"[np.float64(0.2190397050887016), np.float64(0.09695181318953695)]"
58,0,"[np.float64(-0.24478448806717026), np.float64(0.06945403940118597)]"
58,1,"[-0.25901718122526196, 0.04707396548312016]"
58,2,"[-0.24886928279991283, 0.07530173605167752]"
58,3,"[np.float64(-0.24478448806717026), np.float64(0.06945403940118597)]"
59,0,"[np.float64(0.37194758660129523), np.float64(-0.20327196885179277)]"
59,1,"[0.38311933956696, -0.2102768605318986]"
59,2,"[0.36143983347022773, -0.2106207367663227]"
59,3,"[np.float64(0.3619448789131455), np.float64(-0.21027686860810146)]"
60,0,"[np.float64(0.009758799594820323), np.float64(0.015565313588388141)]"
60,1,"[0.13424798684449407, 0.01744442501538615]"
60,2,"[0.1051053127471944, 0.025209976043949617]"
60,3,"[np.float64(0.03736961977061784), np.float64(0.011944075790504993)]"
61,0,"[np.float64(-0.015666954355305837), np.float64(-0.003800846842837574)]"
61,1,"[0.05465683013441552, 0.20100632211842906]"
61,2,"[0.017150728718018763, 0.1334417615654994]"
61,3,"[np.float64(0.003166492192186808), np.float64(0.0642779370014771)]"
62,0,"[np.float64(0.10051472489164112), np.float64(0.16861986157358197)]"
62,1,"[0.1742024004659817, 0.14934012994776324]"
62,2,"[0.13013503423287473, 0.15996775561095636]"
62,3,"[np.float64(0.08439952949175622), np.float64(0.17128033153863167)]"
63,0,"[np.float64(0.04108555492737569), np.float64(-0.16250192064853974)]"
63,1,"[0.06826297250471126, -0.08122351452718642]"
63,2,"[0.042050544387306044, -0.1256534304402101]"
63,3,"[np.float64(0.03513183210576977), np.float64(-0.15871650953927374)]"
64,0,"[np.float64(-0.020899879620750614), np.float64(0.2584888811412359)]"
64,1,"[0.10878062110586778, 0.20691386050574226]"
64,2,"[0.08649960454781455, 0.2248935424710786]"
64,3,"[np.float64(-0.047176801007942956), np.float64(0.2722500430731947)]"
65,0,"[np.float64(-0.07403843639280108), np.float64(-0.18611254377547248)]"
65,1,"[-0.103119597868401, -0.022075105679845046]"
65,2,"[-0.08620316479053655, -0.09610607073125026]"
65,3,"[np.float64(-0.08322417736365066), np.float64(-0.13598947693503194)]"
66,0,"[np.float64(-0.07108621696623424), np.float64(-0.2177557576803706)]"
66,1,"[-0.1541178225391297, -0.1918986727143001]"
66,2,"[-0.06817473056200296, -0.21979577106387063]"
66,3,"[np.float64(-0.03998323965653574), np.float64(-0.2237771773445203)]"
67,0,"[np.float64(0.09505576966970357), np.float64(-0.3616634082677709)]"
67,1,"[0.05132703973436079, -0.26694219834065014]"
67,2,"[0.09245382955027828, -0.340101199652043]"
67,3,"[np.float64(0.1080845084826446), np.float64(-0.36149927805299475)]"
68,0,"[np.float64(-0.043120353977193375), np.float64(-0.03854269127328203)]"
68,1,"[-0.03464288804476465, 0.015654756489847987]"
68,2,"[-0.04118840874669534, -0.040997092134859206]"
68,3,"[np.float64(-0.045788711937621), np.float64(-0.05128330405282285)]"
69,0,"[np.float64(0.2687723044157877), np.float64(-0.0860394563335893)]"
69,1,"[0.24367617321360946, 0.16527452365953324]"
69,2,"[0.27807464909614, 0.005081473262595906]"
69,3,"[np.float64(0.2687723044157877), np.float64(-0.0860394563335893)]"
70,0,"[np.float64(-0.08318330462130324), np.float64(0.07550860577944411)]"
