context,p,decision
8,2,"[0.35704883630088097, 0.17644852759247917]"
8,3,"[np.float64(0.5002746442652779), np.float64(0.10855086758203009)]"
9,0,"[np.float64(0.2720299913854997), np.float64(-0.25263058435558894)]"
9,1,"[0.172180417258087, -0.3899655840949216]"
9,2,"[0.24393781881505916, -0.308592505660486]"
9,3,"[np.float64(0.27229881755775653), np.float64(-0.2648628752933224)]"
10,0,"[np.float64(0.17825077080046664), np.float64(-0.5104660507853553)]"
10,1,"[0.014712927685712411, -0.37955499038142476]"
10,2,"[0.026684085073248782, -0.37550628068828046]"
10,3,"[np.float64(0.14764904453373381), np.float64(-0.480264512883542)]"
11,0,"[np.float64(0.08380382956918753), np.float64(0.36540527288222774)]"
11,1,"[0.03751277313893321, 0.08625487755750758]"
11,2,"[0.05266583420380892, 0.14776642148276214]"
11,3,"[0.06587220530256592, 0.2160014366464272]"
12,0,"[np.float64(0.13187263138982258), np.float64(0.2681839252217626)]"
12,1,"[-0.021804775949374373, 0.4616812309825845]"
12,2,"[0.039485745722565926, 0.386306161859174]"
12,3,"[0.05760908516168445, 0.3689967713742935]"
13,0,"[np.float64(0.25688455454961806), np.float64(0.0889583865443895)]"
13,1,"[-0.07545884553463104, 0.06797386597132833]"
13,2,"[0.07640130127922885, 0.07686816629027761]"
13,3,"[0.059752750239602206, 0.07561591328626907]"
14,0,"[np.float64(0.4678973645374539), np.float64(-0.1891453315035567)]"
14,1,"[-0.031438730751569034, -0.18199791278795546]"
14,2,"[0.14424789961441611, -0.20768742572580334]"
14,3,"[0.05202386915122193, -0.2054004154861867]"
15,0,"[np.float64(-0.02285312514592225), np.float64(-0.06295341274672228)]"
15,1,"[0.12444836681002415, -0.2607208648362869]"
15,2,"[0.036760407264823436, -0.17896762488533574]"
15,3,"[np.float64(0.00861417058311903), np.float64(-0.11362128971786054)]"
16,0,"[np.float64(0.5027852767786082), np.float64(0.43526655769585376)]"
16,1,"[0.24496245427840543, 0.18304395952594826]"
16,2,"[0.3620547297632092, 0.3281794735866216]"
16,3,"[np.float64(0.4866444344844274), np.float64(0.42418301306047085)]"
17,0,"[np.float64(-0.45710484570394583), np.float64(-0.04136022908734979)]"
17,1,"[-0.28584530929587093, 0.15666852647525753]"
17,2,"[-0.35578664774140506, 0.055562124393569376]"
17,3,"[np.float64(-0.39151200927955415), np.float64(0.02022597734891038)]"
18,0,"[np.float64(0.18869051891409472), np.float64(0.19262543093106974)]"
18,1,"[0.371390430297544, 0.07949209097628926]"
18,2,"[0.3087100514506588, 0.1247633339660246]"
18,3,"[np.float64(0.2362610082088228), np.float64(0.15010035824317886)]"
19,0,"[np.float64(0.12405110333250344), np.float64(0.2543918186589437)]"
19,1,"[0.31428816380512836, 0.20547108440255493]"
19,2,"[0.30535489773830937, 0.21115338152186258]"
19,3,"[0.28040283024602297, 0.22935229833618062]"
20,0,"[np.float64(-0.12331486385607708), np.float64(0.3184130013299442)]"
20,1,"[-0.16916792628380461, 0.1517927586817645]"
20,2,"[-0.14193549714302608, 0.2545491878010219]"
20,3,"[np.float64(-0.1310026899205527), np.float64(0.2815753441066727)]"
21,0,"[np.float64(0.11385469243934739), np.float64(-0.20101744082633688)]"
21,1,"[0.21978195580418314, 0.01668754929174668]"
21,2,"[0.15465024306645356, -0.08031404718148655]"
21,3,"[np.float64(0.13677438887857896), np.float64(-0.12049156458592405)]"
22,0,"[np.float64(-0.08904452834737217), np.float64(-0.2776577449931759)]"
22,1,"[0.027898956721955713, -0.0754515479323874]"
22,2,"[-0.0005821759270250929, -0.11239857810700014]"
22,3,"[np.float64(-0.06375448832946913), np.float64(-0.22922989861941967)]"
23,0,"[np.float64(0.002603862306603054), np.float64(0.1836489423230289)]"
23,1,"[0.04752898126673436, 0.2195085150311751]"
23,2,"[0.04506297515416095, 0.21988149224009826]"
23,3,"[np.float64(0.02167353555075456), np.float64(0.19817737909724242)]"
24,0,"[np.float64(0.24163851848518386), np.float64(0.32296333877766736)]"
24,1,"[0.3068116139611072, -0.006518743302115049]"
24,2,"[0.27162324646015346, 0.15028298885936447]"
24,3,"[0.27162324646015346, 0.15028298885936447]"
25,0,"[np.float64(-0.41406261192885696), np.float64(0.05899109777079284)]"
25,1,"[-0.014437579646789815, -0.05854917853574283]"
25,2,"[-0.1312433769259827, -0.00968332394458074]"
25,3,"[-0.06779023237563556, -0.040359319675119174]"
26,0,"[np.float64(0.43572768224311087), np.float64(0.10988971126080255)]"
26,1,"[0.09415379585034521, 0.0023176704053832764]"
26,2,"[0.23800877727640404, 0.003930624017167414]"
26,3,"[0.18940622816003266, -0.010463654057183858]"
27,0,"[np.float64(-0.023547619957972325), np.float64(0.00884803354239299)]"
27,1,"[0.04230861245178775, -0.14261799132668354]"
27,2,"[np.float64(-0.001412658927208989), np.float64(-0.011830767058259278)]"
27,3,"[0.04098174442190802, -0.10855173497264384]"
28,0,"[np.float64(-0.2359879299936834), np.float64(0.12492018360103545)]"
28,1,"[-0.1196316944815768, 0.10285524317794675]"
28,2,"[np.float64(-0.17713836677032238), np.float64(0.11186919611220815)]"
28,3,"[np.float64(-0.16532000016808412), np.float64(0.10833835162713233)]"
29,0,"[np.float64(0.024589944221008804), np.float64(-0.26796293766573515)]"
29,1,"[-0.10122263464970876, -0.030163726135236425]"
29,2,"[-0.14021763168108953, -0.0905442093984705]"
29,3,"[np.float64(-0.012333977951073388), np.float64(-0.24550533441394878)]"
30,0,"[np.float64(0.3358374138751439), np.float64(0.1415476916693481)]"
30,1,"[0.11984078150979431, 0.023481635810371482]"
30,2,"[0.21993029821015458, 0.08819776438213706]"
30,3,"[0.19722028236643357, 0.07905513514636495]"
31,0,"[np.float64(0.07820456126080957), np.float64(0.08553229885593006)]"
31,1,"[-0.04541185513578628, 0.04146603495326942]"
31,2,"[0.006523735629440072, 0.06012256376957822]"
31,3,"[0.029666372834664875, 0.0744503602742792]"
32,0,"[np.float64(0.13438943266184586), np.float64(0.019583348645791282)]"
32,1,"[0.04400380316842586, 0.1126544098871346]"
32,2,"[np.float64(0.09356525467860141), np.float64(0.05763391775160026)]"
32,3,"[np.float64(0.11278455730017568), np.float64(0.03294496310980338)]"
33,0,"[np.float64(-0.09997923221272721), np.float64(0.07697716199796724)]"
33,1,"[0.05391397881765864, 0.07744293371505481]"
33,2,"[np.float64(-0.05005337744143751), np.float64(0.04587899181951695)]"
33,3,"[0.030440793653178748, 0.04390478228866333]"
34,0,"[np.float64(0.19597286725505814), np.float64(-0.10403487987817364)]"
34,1,"[0.2162284454631562, -0.023846243960967396]"
34,2,"[0.20144029348891337, -0.09585223625704072]"
34,3,"[0.20547777083903465, -0.07897841825778162]"
35,0,"[np.float64(0.17235257793267056), np.float64(-0.017380235196540434)]"
35,1,"[0.07983096547916496, 0.009120193724436986]"
35,2,"[np.float64(0.13697304127720666), np.float64(-0.032457720725783804)]"
35,3,"[np.float64(0.17235257793267056), np.float64(-0.017380235196540434)]"
36,0,"[np.float64(0.2166600603197405), np.float64(-0.05778604674039062)]"
36,1,"[-0.03582664205193476, -0.043362166833043]"
36,2,"[-0.027437107621724043, -0.0483480436901204]"
36,3,"[0.016683468220305257, -0.07144637546349425]"
37,0,"[np.float64(0.03520323852051807), np.float64(-0.13353943806141258)]"
37,1,"[0.009616311501772678, -0.012894602402176353]"
37,2,"[0.009616311501772678, -0.012894602402176353]"
37,3,"[0.011754811815896403, -0.018160109159367534]"
38,0,"[np.float64(0.13806843604776486), np.float64(-0.07736893855091187)]"
38,1,"[-0.0271055434212665, 0.08182177131032911]"
38,2,"[np.float64(0.02902672031302265), np.float64(0.0008878837038626478)]"
38,3,"[np.float64(0.01590810165134142), np.float64(0.019308509887241573)]"
