context,p,decision
29,0,"[np.float64(0.15222014541302092), np.float64(-0.022351778550792248)]"
29,1,"[0.18072017721689168, 0.13755675716778631]"
29,2,"[np.float64(0.1424260022860166), np.float64(-0.020744277165144945)]"
29,3,"[0.1350351645214298, 0.004462544861999984]"
30,0,"[np.float64(-0.07504195315508319), np.float64(0.10220472311176722)]"
30,1,"[-0.0735748961028994, -0.06811174541163607]"
30,2,"[-0.045950685952469796, -0.002510524438001465]"
30,3,"[-0.05902476672195105, -0.058103018034837736]"
31,0,"[np.float64(0.008789986023361875), np.float64(-0.043361727735326525)]"
31,1,"[-0.20915726153571867, -0.06942058528293618]"
31,2,"[np.float64(-0.04239665884180713), np.float64(-0.04255357074986861)]"
31,3,"[np.float64(-0.002859357371708858), np.float64(-0.04345458151997787)]"
32,0,"[np.float64(0.11586812043545251), np.float64(-0.04510162207992251)]"
32,1,"[0.09997867942273274, -0.07645948424929161]"
32,2,"[0.08279683343028658, -0.06373714421529424]"
32,3,"[np.float64(0.11558103822623417), np.float64(-0.049344951076567126)]"
33,0,"[np.float64(-0.06590424112329893), np.float64(0.032583648155809886)]"
33,1,"[-0.020360201300269415, 0.07563331338502458]"
33,2,"[np.float64(-0.06996578226819722), np.float64(0.032495398884774984)]"
33,3,"[np.float64(-0.05663774363813463), np.float64(0.03258355177377599)]"
34,0,"[np.float64(0.061575471573768595), np.float64(0.09330910856001369)]"
34,1,"[-0.039896976769659774, -0.03807558569936171]"
34,2,"[-0.055134366138711546, -0.030820673400554305]"
34,3,"[np.float64(0.010920021077602022), np.float64(0.06805673949951396)]"
35,0,"[np.float64(-0.0463861235702264), np.float64(0.07418949398294385)]"
35,1,"[0.025870400215479192, 0.02515835717742654]"
35,2,"[-0.016957006202274305, -0.005604016645265969]"
35,3,"[np.float64(-0.023231788277522827), np.float64(0.024749746517592146)]"
36,0,"[np.float64(0.06294442105363862), np.float64(-0.12330572452184768)]"
36,1,"[0.028547187850531692, -0.026583135768474788]"
36,2,"[0.010401623395778145, -0.027924837036265443]"
36,3,"[np.float64(0.033530475380977594), np.float64(-0.043141754978857805)]"
37,0,"[np.float64(0.07693027324344302), np.float64(0.045201652310360135)]"
37,1,"[-0.07001912758866774, 0.04859125526671299]"
37,2,"[np.float64(0.041840557481197596), np.float64(0.038882710576135696)]"
37,3,"[0.017184844656067934, 0.03697240781596744]"
38,0,"[np.float64(-0.039817068152198716), np.float64(-0.0006297196566813958)]"
38,1,"[0.048589035786766294, -0.017831022318621173]"
38,2,"[0.05518860290104026, -0.015840433794880128]"
38,3,"[0.04632532788200988, -0.0008945983632897975]"
0,0,"[np.float64(0.19164983290415977), np.float64(0.006018204207231814)]"
0,1,"[0.1601964590990108, -0.18300690900539013]"
0,2,"[0.16160698155133416, -0.12220392060974723]"
0,3,"[np.float64(0.1983606112617846), np.float64(-0.0038250830382725418)]"
1,0,"[np.float64(-0.5422124535549029), np.float64(-0.07853679506406946)]"
1,1,"[-0.6283450215066144, -0.11569665942545976]"
1,2,"[-0.5929676834966386, -0.10072928805342585]"
1,3,"[np.float64(-0.5649538886996555), np.float64(-0.0880736801308916)]"
2,0,"[np.float64(0.0559964179423677), np.float64(0.2694285822986076)]"
2,1,"[-0.12319793490810119, 0.08189581180360597]"
2,2,"[-0.03421232713138836, 0.17772550991729136]"
2,3,"[np.float64(0.013111836778286316), np.float64(0.22953035555867798)]"
3,0,"[np.float64(0.013604786276867759), np.float64(0.2557857095732557)]"
3,1,"[0.05180621322036881, 0.2455387691822867]"
3,2,"[0.026836925929168212, 0.24932033750307298]"
3,3,"[np.float64(0.020248037040824104), np.float64(0.2545373177268483)]"
4,0,"[np.float64(-0.13602469279997423), np.float64(0.000666823275531388)]"
4,1,"[0.14186793341986692, 0.047195477009626466]"
4,2,"[-0.012909405073047137, 0.02277645727060254]"
4,3,"[np.float64(-0.13602469279997423), np.float64(0.000666823275531388)]"
5,0,"[np.float64(0.06685756096887474), np.float64(-0.19179880978609828)]"
5,1,"[0.11209122170758004, 0.056695071899903526]"
5,2,"[0.09022234361521282, -0.07954794212036062]"
5,3,"[np.float64(0.0802704205043038), np.float64(-0.13185973499557951)]"
6,0,"[np.float64(-0.19759053261069154), np.float64(0.03614662867688509)]"
6,1,"[-0.1360761516176917, 0.08498186985317205]"
6,2,"[-0.15948132764409106, 0.06343626039198089]"
6,3,"[np.float64(-0.18804257452351658), np.float64(0.0430400757515244)]"
7,0,"[np.float64(0.0537872949334816), np.float64(-0.6737630180617622)]"
7,1,"[0.21670807110712736, -0.5529413242251218]"
7,2,"[0.1244615578372698, -0.6221896235174285]"
7,3,"[np.float64(0.1150748099742877), np.float64(-0.6276199201496833)]"
8,0,"[np.float64(0.1362515916909274), np.float64(0.14993792159819275)]"
8,1,"[0.15990799213772594, 0.262502740501292]"
8,2,"[0.1593422372170293, 0.2606880643651533]"
8,3,"[np.float64(0.1362515916909274), np.float64(0.14993792159819275)]"
9,0,"[np.float64(-0.1334891612161391), np.float64(-0.33620171868705534)]"
9,1,"[-0.06515452833287919, -0.19096692447087105]"
9,2,"[-0.10124521659991415, -0.27514703508304866]"
9,3,"[np.float64(-0.12213238549586186), np.float64(-0.299861678145623)]"
10,0,"[np.float64(0.09238725168879683), np.float64(0.1174822489440498)]"
10,1,"[0.30059429334227655, 0.07487289338710933]"
10,2,"[0.17312714634492685, 0.09681607547896806]"
10,3,"[np.float64(0.13779106920384981), np.float64(0.1056917916495797)]"
11,0,"[np.float64(0.004447633655443331), np.float64(0.2592616766826001)]"
11,1,"[-0.028580453290653767, 0.09400543389311794]"
11,2,"[-0.007675750966332255, 0.18058993882813423]"
11,3,"[np.float64(-0.004127824289684577), np.float64(0.228817549473792)]"
12,0,"[np.float64(-0.038920406805593236), np.float64(0.27786450074032754)]"
12,1,"[-0.11988299220645585, 0.15751707740514598]"
12,2,"[-0.10329302010002485, 0.20602887949713633]"
12,3,"[np.float64(-0.06440281084384333), np.float64(0.24190455949194445)]"
13,0,"[np.float64(-0.07548119601519278), np.float64(0.2528534181637892)]"
13,1,"[0.03615294128005772, 0.31671262521029464]"
13,2,"[-0.021332899613189876, 0.2755203673015919]"
13,3,"[np.float64(-0.03826341291517271), np.float64(0.2694354393097007)]"
14,0,"[np.float64(0.10830027875064159), np.float64(0.012776469575613611)]"
14,1,"[0.01855594437885527, 0.21057091086195917]"
14,2,"[0.08692154261818501, 0.10309221076915567]"
14,3,"[np.float64(0.08944610948944044), np.float64(0.0914672685042136)]"
15,0,"[np.float64(-0.05786749806158712), np.float64(-0.06761080986280797)]"
15,1,"[0.07796448914054943, 0.22667740859440522]"
15,2,"[-0.009047198567926603, 0.08008253576525273]"
15,3,"[np.float64(-0.027168030187078585), np.float64(0.004326616212217287)]"
16,0,"[np.float64(0.13429081197262704), np.float64(0.13486284419707603)]"
16,1,"[0.08858010502480881, 0.1730847702175965]"
16,2,"[0.10386314155364261, 0.170183268312315]"
16,3,"[np.float64(0.12365182321163162), np.float64(0.13845713695762168)]"
17,0,"[np.float64(-0.002741345260621187), np.float64(-0.021866778397493902)]"
17,1,"[0.035438042206876685, -0.25381579137838134]"
17,2,"[0.035438042206876685, -0.25381579137838134]"
17,3,"[np.float64(0.007976136865209081), np.float64(-0.07859658331125702)]"
18,0,"[np.float64(0.2686492210900948), np.float64(0.19022958524109837)]"
18,1,"[0.3859147646455739, 0.09302161276180643]"
18,2,"[0.3082490481111221, 0.1572785223031329]"
18,3,"[np.float64(0.28986439445496626), np.float64(0.1747324939316152)]"
19,0,"[np.float64(-0.030471829608131017), np.float64(-0.3954757692031887)]"
19,1,"[-0.09904959958973579, -0.2627831621247336]"
19,2,"[-0.07256675318462516, -0.3097200836406946]"
19,3,"[np.float64(-0.04916297166055533), np.float64(-0.3568335517663046)]"
20,0,"[np.float64(0.10079420966625016), np.float64(0.1529162107395091)]"
20,1,"[0.02196427474497989, 0.20370835779142016]"
20,2,"[0.07542471474196617, 0.1702002092659786]"
20,3,"[np.float64(0.08211688024974878), np.float64(0.1659554931616622)]"
21,0,"[np.float64(-0.03929133143244389), np.float64(0.17210652243654742)]"
21,1,"[-0.12585985946535852, 0.03585613844063257]"
21,2,"[-0.07555161695958211, 0.11674777169397002]"
21,3,"[np.float64(-0.056117604917173554), np.float64(0.14605142338136648)]"
22,0,"[np.float64(0.07960169567257488), np.float64(-0.04524194800780158)]"
22,1,"[0.08298849446473329, -0.12290922626144574]"
22,2,"[0.08247511487941159, -0.08884266729456211]"
22,3,"[np.float64(0.0815027599880917), np.float64(-0.07671151711500565)]"
23,0,"[np.float64(-0.029406301019068604), np.float64(0.012353444418528599)]"
23,1,"[-0.17858756698853243, 0.006138838784156775]"
23,2,"[-0.1695758332157663, 0.010912626290365282]"
23,3,"[np.float64(-0.0674489821553925), np.float64(0.011240743238991643)]"
24,0,"[np.float64(-0.1012129892456087), np.float64(0.3042287249139187)]"
24,1,"[0.07419381012302828, 0.23328818746400906]"
24,2,"[0.0704656170899126, 0.23691955061853132]"
24,3,"[np.float64(-0.07076564301369256), np.float64(0.28985019973612347)]"
25,0,"[np.float64(0.057671354224015633), np.float64(0.004679804170644272)]"
25,1,"[0.02000627050837292, -0.050107721885242054]"
25,2,"[-0.045202010904419256, -0.04227758307304366]"
25,3,"[np.float64(-0.03624860710474646), np.float64(-0.013413795304263128)]"
26,0,"[np.float64(-0.020338986253963437), np.float64(0.02185693189058266)]"
26,1,"[-0.04257493653553927, -0.04286770345658355]"
26,2,"[-0.05413618793510547, -0.00261930259935908]"
26,3,"[np.float64(-0.03294706079550089), np.float64(0.00872926163478209)]"
27,0,"[np.float64(0.0015736961177993947), np.float64(0.08579439493734833)]"
27,1,"[-0.10426372253355923, 0.12577703836211712]"
27,2,"[-0.012779683069499993, 0.11819289729222059]"
27,3,"[np.float64(-0.004462776308585097), np.float64(0.1050237875030211)]"
28,0,"[np.float64(-0.07590840925813597), np.float64(-0.11259374370221895)]"
28,1,"[0.10144573463719508, -0.0072194145999200515]"
28,2,"[0.05369581679977608, -0.0432228786662662]"
28,3,"[np.float64(-0.053472235342107814), np.float64(-0.0947438287504521)]"
29,0,"[np.float64(0.2758154042310864), np.float64(0.03994841894842469)]"
29,1,"[-0.05755982513930867, 0.1439677613680262]"
29,2,"[-0.04894117460897885, 0.13664782602312064]"
29,3,"[np.float64(0.1761092938643884), np.float64(0.0612996984066076)]"
30,0,"[np.float64(-0.03469842211916346), np.float64(0.18419414762758785)]"
30,1,"[-0.03173505733833808, 0.17544502565015724]"
30,2,"[-0.05868875881762761, 0.1829593779909085]"
30,3,"[np.float64(-0.04856817331599316), np.float64(0.2040978882268863)]"
31,0,"[np.float64(0.03226874407405641), np.float64(-0.03025286299402826)]"
31,1,"[0.16987435585333055, 0.03669679453981208]"
31,2,"[0.06472278478774596, 0.01104751207610983]"
31,3,"[0.044513830689434104, 0.0069451451840867925]"
32,0,"[np.float64(0.04009575994271497), np.float64(-0.04667011796816389)]"
32,1,"[-0.04980779596890125, 0.08623074071364625]"
32,2,"[np.float64(0.012390499743938063), np.float64(-0.03715111632219495)]"
32,3,"[np.float64(0.012390499743938063), np.float64(-0.03715111632219495)]"
33,0,"[np.float64(-0.021990150544092604), np.float64(-0.21146909407426154)]"
33,1,"[-0.027018648959660642, -0.012435428475087803]"
33,2,"[-0.03243813089232522, -0.11743818375846173]"
33,3,"[np.float64(-0.035624600918998), np.float64(-0.1897448078693376)]"
34,0,"[np.float64(-0.1873354545420735), np.float64(0.0726098420224416)]"
34,1,"[-0.26757458123902295, 0.05856630619401548]"
34,2,"[-0.2414515993282234, 0.08060395045452445]"
34,3,"[-0.24896212694735653, 0.08019897642686516]"
35,0,"[np.float64(-0.09864013815118432), np.float64(-0.09691912357572392)]"
35,1,"[-0.12824399482833437, -0.0035965338614786443]"
35,2,"[-0.12824399482833437, -0.0035965338614786443]"
35,3,"[np.float64(-0.11130295815231256), np.float64(-0.0640815810332369)]"
36,0,"[np.float64(0.03131876365074357), np.float64(0.007052105154075105)]"
36,1,"[0.07868338169568567, -0.09965632554752384]"
36,2,"[0.0640801602596295, -0.07005665105756895]"
36,3,"[0.04004803100976463, -0.053211173602354854]"
37,0,"[np.float64(0.16028750376515732), np.float64(-0.005932897862842375)]"
37,1,"[0.09660550801564223, 0.051836911190824154]"
37,2,"[0.09660550801564223, 0.051836911190824154]"
37,3,"[0.11596269248239727, 0.03023350324867101]"
38,0,"[np.float64(-0.058995432092292424), np.float64(0.05188759910202605)]"
38,1,"[0.1084825015378258, 0.013563131393819462]"
38,2,"[0.09274395450575222, 0.02670745506522485]"
38,3,"[np.float64(0.025183201791328866), np.float64(0.037185457761258776)]"
0,0,"[np.float64(0.005946459852407215), np.float64(0.07569994126931362)]"
0,1,"[0.1001366278849132, 0.06305041729125058]"
0,2,"[0.10047560843415901, 0.06340636682986348]"
0,3,"[np.float64(0.03535953909975158), np.float64(0.0772095947883306)]"
1,0,"[np.float64(0.08022154283139057), np.float64(0.24736254395005977)]"
1,1,"[0.026963351074421132, 0.08874273293244944]"
1,2,"[0.04192938019939909, 0.1257695227755554]"
1,3,"[np.float64(0.06793360027612515), np.float64(0.21184610437329937)]"
2,0,"[np.float64(-0.08763024803361395), np.float64(-0.3771789801616523)]"
2,1,"[-0.03969730849707382, -0.20862288309818466]"
2,2,"[-0.07274699688236655, -0.29599965567482733]"
2,3,"[np.float64(-0.07582873488153091), np.float64(-0.3311979640805488)]"
3,0,"[np.float64(-0.1348867390414581), np.float64(-0.17980007695714234)]"
3,1,"[-0.18344025848925627, -0.13846341404607998]"
3,2,"[-0.1721317646249151, -0.14662396301012712]"
3,3,"[np.float64(-0.14688948243929395), np.float64(-0.16827045089232462)]"
4,0,"[np.float64(-0.4237328907295017), np.float64(0.030696839156523326)]"
4,1,"[-0.40707089072882086, 0.15884165020623173]"
4,2,"[-0.41622041404434107, 0.0865492303567909]"
4,3,"[np.float64(-0.4237328907295017), np.float64(0.030696839156523326)]"
5,0,"[np.float64(-0.06179252094701233), np.float64(-0.3012039763606624)]"
5,1,"[-0.013770821835110067, -0.40322131765762004]"
5,2,"[-0.04289756397206469, -0.3350604309838665]"
5,3,"[np.float64(-0.044958007146279046), np.float64(-0.327479802468775)]"
6,0,"[np.float64(0.09345160773606889), np.float64(0.26177822510873666)]"
6,1,"[0.15039413877785474, 0.3148295399446898]"
6,2,"[0.12544417755241968, 0.28787468206901434]"
6,3,"[np.float64(0.09985515426296832), np.float64(0.26620349110511227)]"
7,0,"[np.float64(-0.2627261427732171), np.float64(-0.15402994892418573)]"
7,1,"[-0.2912618177378549, -0.16828412788261937]"
7,2,"[-0.26780477994206975, -0.15435290701586496]"
7,3,"[np.float64(-0.26779994899914594), np.float64(-0.1610496268433137)]"
8,0,"[np.float64(-0.1626756740912592), np.float64(0.20886228260695064)]"
8,1,"[-0.22680100856928873, 0.1030706110971418]"
8,2,"[-0.20402803322424418, 0.12331809202158503]"
8,3,"[np.float64(-0.16085423003039165), np.float64(0.1986119038045301)]"
9,0,"[np.float64(-0.152986050651545), np.float64(-0.034850228659590615)]"
9,1,"[-0.20051656183558378, 0.11989407846284328]"
9,2,"[-0.19469210639588141, 0.03274386879788052]"
9,3,"[np.float64(-0.17202864840884347), np.float64(0.0026695012723489675)]"
10,0,"[np.float64(-0.0844075944584447), np.float64(-0.07568707046232562)]"
10,1,"[0.02825564095129296, 0.03521458888619669]"
10,2,"[-0.048330747851880955, -0.01777155922469001]"
10,3,"[np.float64(-0.08115776335568156), np.float64(-0.0735373455513525)]"
11,0,"[np.float64(-0.14696976901349063), np.float64(-0.2263611858644753)]"
11,1,"[-0.17663226868733486, -0.333095425547839]"
11,2,"[-0.17236251999325147, -0.3018341164944792]"
11,3,"[np.float64(-0.15353584578575746), np.float64(-0.23544513970911396)]"
12,0,"[np.float64(0.2660653023632222), np.float64(-0.1308986283087335)]"
12,1,"[0.2873245743201701, -0.14794351849436735]"
12,2,"[0.2936032557330679, -0.12959054477497672]"
12,3,"[np.float64(0.27199231029152776), np.float64(-0.12902284401686592)]"
13,0,"[np.float64(0.07463588786208986), np.float64(0.06913486319452593)]"
13,1,"[-0.11039486234944482, -0.18446332516023292]"
13,2,"[-0.03448706671760787, -0.08959399133500662]"
13,3,"[-0.0019872526009434913, -0.03875552939916485]"
14,0,"[np.float64(0.1608947617414294), np.float64(-0.03316763390521228)]"
14,1,"[0.25602276579529193, 0.05702042214738081]"
14,2,"[0.20485274128792547, 0.01797980936140246]"
14,3,"[np.float64(0.18255124222479216), np.float64(-0.015021906786476115)]"
15,0,"[np.float64(0.27912110785606475), np.float64(0.044837973532650344)]"
15,1,"[0.2534542063413256, -0.006612760234895272]"
15,2,"[0.24883190003190964, 0.0021788599280545343]"
15,3,"[np.float64(0.2723185786106721), np.float64(0.03151336612918748)]"
16,0,"[np.float64(-0.305499885545058), np.float64(-0.032780666590751364)]"
16,1,"[-0.27605139555869745, -0.020375655788513906]"
16,2,"[-0.29365699481063706, -0.030062320815522306]"
16,3,"[np.float64(-0.29985863109840993), np.float64(-0.030356986320371756)]"
17,0,"[np.float64(-0.0285014238635619), np.float64(0.1140654371307949)]"
17,1,"[-0.07253234881855064, -0.04004826025855156]"
17,2,"[-0.06110958820626923, -0.036092132492587595]"
17,3,"[np.float64(-0.031302906283731516), np.float64(0.10104916901480297)]"
18,0,"[np.float64(-0.09511014236891485), np.float64(-0.02498410552418799)]"
18,1,"[-0.12260713458817235, 0.2024252263369187]"
18,2,"[-0.1023855814340795, 0.085453368756473]"
18,3,"[np.float64(-0.09993707011572223), np.float64(0.02414465689602459)]"
19,0,"[np.float64(-0.14438663006744795), np.float64(-0.07279670682018496)]"
19,1,"[-0.27240079886312657, -0.12096458700949003]"
19,2,"[-0.20592343818583572, -0.09291248858422385]"
19,3,"[np.float64(-0.17324777190270207), np.float64(-0.08204758948842313)]"
20,0,"[np.float64(0.032819547173203976), np.float64(0.015172091230087883)]"
20,1,"[-0.07904303124338594, 0.01027415846766452]"
20,2,"[-0.03010661584265137, 0.012809161392046409]"
20,3,"[-0.018076083928139457, 0.01320092191538718]"
21,0,"[np.float64(0.10037464813643796), np.float64(-0.11554038677859425)]"
21,1,"[0.05266955094028855, -0.15430713099723395]"
21,2,"[0.060623119403438924, -0.15039981115584106]"
21,3,"[np.float64(0.08886716075600892), np.float64(-0.12066099923767035)]"
