context,p,decision
28,3,"[np.float64(-0.16095514832186442), np.float64(0.0015635781327632062)]"
29,0,"[np.float64(0.11898222982189058), np.float64(0.2690681133448908)]"
29,1,"[0.09898430686290158, 0.1429784458917631]"
29,2,"[0.09898430686290158, 0.1429784458917631]"
29,3,"[np.float64(0.12257716340298214), np.float64(0.2625191292835967)]"
30,0,"[np.float64(-0.1668937757456083), np.float64(-0.01979478933394188)]"
30,1,"[0.0017715960766011493, -0.11906306395560146]"
30,2,"[-0.06210230418562, -0.0712600372715119]"
30,3,"[np.float64(-0.1365060911942287), np.float64(-0.04568506282160323)]"
31,0,"[np.float64(-0.031146042708062198), np.float64(-0.013000829958900686)]"
31,1,"[0.18798448213129504, 0.0913073452017224]"
31,2,"[0.08770630675452208, 0.08862454806155466]"
31,3,"[0.17722488251197194, 0.09345979906576543]"
32,0,"[np.float64(0.10955964785683858), np.float64(0.01009452507655638)]"
32,1,"[0.1617314293216741, 0.13507644910133926]"
32,2,"[0.09700256924506905, 0.12211198467786999]"
32,3,"[np.float64(0.10518210223444198), np.float64(0.06454743093911426)]"
33,0,"[np.float64(0.017192215624129915), np.float64(0.03509771148845098)]"
33,1,"[0.06270572569999436, 0.1218082466329268]"
33,2,"[0.06431335271616181, 0.13257031299873684]"
33,3,"[np.float64(0.026116424991527956), np.float64(0.05770570661555639)]"
34,0,"[np.float64(-0.09860345385584571), np.float64(-0.07623266435952791)]"
34,1,"[0.03666001850303905, 0.05018870475119343]"
34,2,"[-0.018666819999289493, 0.07096813928313]"
34,3,"[np.float64(-0.08885105942523516), np.float64(-0.05594140550532088)]"
35,0,"[np.float64(-0.032376532089433085), np.float64(0.184626866318581)]"
35,1,"[0.0464516714150222, -0.02022158379334247]"
35,2,"[np.float64(-0.03706744825257003), np.float64(0.14956417447948606)]"
35,3,"[0.00563014819871774, 0.04087551482725822]"
36,0,"[np.float64(-0.15367837882745192), np.float64(0.005310082508913322)]"
36,1,"[0.16419359858983223, -0.034862717141045586]"
36,2,"[-0.04347244747724098, -0.04860279446821119]"
36,3,"[np.float64(-0.14752940581677038), np.float64(0.00014943209113553457)]"
37,0,"[np.float64(-0.1807237805158189), np.float64(0.030467219156055096)]"
37,1,"[-0.15691138483231343, 0.027073468482603648]"
37,2,"[-0.15625389976357124, 0.02823215438902301]"
37,3,"[np.float64(-0.17645242691392463), np.float64(0.049977891411697166)]"
38,0,"[np.float64(-0.145153084352737), np.float64(-0.050116147903020075)]"
38,1,"[0.014785503480813984, 0.11771524478747428]"
38,2,"[-0.03849089411743983, 0.07159275610652668]"
38,3,"[np.float64(-0.09139427805699017), np.float64(-0.01982015679428768)]"
0,0,"[np.float64(-0.09243515610655192), np.float64(0.22318545509115706)]"
0,1,"[-0.19743267420091948, 0.15622305688943314]"
0,2,"[-0.19719566867489963, 0.1563188632035643]"
0,3,"[np.float64(-0.09997122247888815), np.float64(0.21697885480206197)]"
1,0,"[np.float64(-0.03229101338002458), np.float64(-0.12002226655398099)]"
1,1,"[-0.03933368438709153, 0.0013771287460356413]"
1,2,"[-0.03509289473750067, -0.04971375857911514]"
1,3,"[np.float64(-0.03353998702309891), np.float64(-0.0923169103746645)]"
2,0,"[np.float64(-0.1204217168400322), np.float64(0.18061028679920074)]"
2,1,"[-0.059232641921706755, 0.118163454537968]"
2,2,"[-0.08271457479120746, 0.1441537116720213]"
2,3,"[np.float64(-0.10463003377020727), np.float64(0.167173633783618)]"
3,0,"[np.float64(-0.07179513330093787), np.float64(-0.07970472459236747)]"
3,1,"[-0.016180989197286975, -0.10255461220195616]"
3,2,"[-0.03601558434075457, -0.09672169597218841]"
3,3,"[np.float64(-0.0529878235408663), np.float64(-0.09102611924217405)]"
4,0,"[np.float64(-0.11755488045039095), np.float64(-0.0024790053040159993)]"
4,1,"[-0.10721132266254128, 0.08900498583554453]"
4,2,"[-0.11812666711303182, 0.023296751779008834]"
4,3,"[-0.11812666711303182, 0.023296751779008834]"
5,0,"[np.float64(-0.04588664807398339), np.float64(-0.1423666398311824)]"
5,1,"[-0.02677979038870333, 0.0303618544616499]"
5,2,"[-0.03090333548086052, -0.02010291229826383]"
5,3,"[np.float64(-0.04588664807398339), np.float64(-0.1423666398311824)]"
6,0,"[np.float64(-0.12337166607821126), np.float64(0.11091742909262048)]"
6,1,"[-0.19703743411957225, 0.08393826335508713]"
6,2,"[-0.17000945958485172, 0.09961199768194981]"
6,3,"[np.float64(-0.13992983846165968), np.float64(0.10560798747504227)]"
7,0,"[np.float64(0.0284838435187436), np.float64(0.0012786858512403992)]"
7,1,"[-0.14417180870823731, -0.28642518933229993]"
7,2,"[-0.1329183414834592, -0.2417713319230288]"
7,3,"[np.float64(-0.02054990768726525), np.float64(-0.07118646031914484)]"
8,0,"[np.float64(-0.0729454879228196), np.float64(-0.0895859316689818)]"
8,1,"[0.07773536874280243, -0.035151058777819044]"
8,2,"[0.06714414536362928, -0.04566461809367619]"
8,3,"[np.float64(-0.0729454879228196), np.float64(-0.0895859316689818)]"
9,0,"[np.float64(0.1989684014493266), np.float64(-0.274353275546495)]"
9,1,"[0.09485283059218315, -0.10090404272270939]"
9,2,"[0.1411223085157417, -0.18660637681332304]"
9,3,"[np.float64(0.17902296713667926), np.float64(-0.23547378642946593)]"
10,0,"[np.float64(0.1028567493672692), np.float64(0.19954628601197644)]"
10,1,"[0.25148154214882873, 0.18877513438076446]"
10,2,"[0.18229482696217358, 0.19412042650163044]"
10,3,"[np.float64(0.16408829716897846), np.float64(0.19522050149744838)]"
11,0,"[np.float64(0.19955854118837044), np.float64(0.2637130172288122)]"
11,1,"[0.1609176189403274, 0.32686310508528543]"
11,2,"[0.17060618341816525, 0.32275312156906416]"
11,3,"[np.float64(0.19834963585860194), np.float64(0.273552301956402)]"
12,0,"[np.float64(-0.2702196671995082), np.float64(-0.24780641808408793)]"
12,1,"[-0.16685609157685038, -0.2016979996983564]"
12,2,"[-0.19891263982313528, -0.22420173865420143]"
12,3,"[np.float64(-0.2556071061324303), np.float64(-0.23587656363841927)]"
13,0,"[np.float64(0.1429816852675232), np.float64(0.010580987492136446)]"
13,1,"[0.2365249952864898, 0.00047808199022124527]"
13,2,"[0.19686050539989786, 0.014405167916569896]"
13,3,"[0.2020706080432313, 0.014596377815676163]"
14,0,"[np.float64(0.26092071140875217), np.float64(0.15113681743365032)]"
14,1,"[0.07725829186563021, 0.06821221203802727]"
14,2,"[0.14871563288401918, 0.10736509030255352]"
14,3,"[np.float64(0.2298463483192275), np.float64(0.13433171341486266)]"
15,0,"[np.float64(-0.1879717657984963), np.float64(-0.10781792165927759)]"
15,1,"[0.06121794016574532, -0.002066267416187928]"
15,2,"[-0.06174897717591499, -0.050784948407890745]"
15,3,"[np.float64(-0.13124529033367388), np.float64(-0.08440859538266782)]"
16,0,"[np.float64(-0.022424189708273878), np.float64(-0.10751359571620264)]"
16,1,"[-0.22746480536046546, 0.05178093886142496]"
16,2,"[-0.12152279092653383, -0.02025861173336356]"
16,3,"[np.float64(-0.022424189708273878), np.float64(-0.10751359571620264)]"
17,0,"[np.float64(-0.28526914756722194), np.float64(0.02059248303552851)]"
17,1,"[-0.30453756944238103, 0.04236497514542793]"
17,2,"[-0.2886809703854408, 0.022682317273880793]"
17,3,"[-0.2886809703854408, 0.022682317273880793]"
18,0,"[np.float64(0.018131390468680675), np.float64(0.08155062791967571)]"
18,1,"[-0.11714458376430369, -0.040783327405147445]"
18,2,"[-0.04513624918920328, 0.030849223770447166]"
18,3,"[np.float64(0.009995852869833843), np.float64(0.07622594927370185)]"
19,0,"[np.float64(0.002031290755195231), np.float64(-0.18139649503190222)]"
19,1,"[-0.10878274898874202, -0.19066538335202207]"
19,2,"[-0.07147234670259686, -0.1859989329626853]"
19,3,"[np.float64(-0.012368323395101175), np.float64(-0.18087031576718454)]"
20,0,"[np.float64(-0.00674700337690981), np.float64(-0.11485322826181553)]"
20,1,"[-0.0545217424321931, -0.02331028860763403]"
20,2,"[-0.02203634680721011, -0.059695007114505746]"
20,3,"[np.float64(-0.016407045567724578), np.float64(-0.08459997234456813)]"
21,0,"[np.float64(-0.08667806102985626), np.float64(0.09127527332979136)]"
21,1,"[-0.13270348132623652, 0.16281308584468002]"
21,2,"[-0.12610986140753885, 0.15530954523635215]"
21,3,"[np.float64(-0.09680421491142381), np.float64(0.10483865037917861)]"
22,0,"[np.float64(-0.19182774936389133), np.float64(-0.468784864596047)]"
22,1,"[-0.1025696058742359, -0.34218913647074223]"
22,2,"[-0.15189504603997744, -0.4131843290635096]"
22,3,"[np.float64(-0.18868341502813504), np.float64(-0.4566723536935916)]"
23,0,"[np.float64(0.10231599683455408), np.float64(-0.016206054711046775)]"
23,1,"[-0.1251275992846797, -0.09904762987201943]"
23,2,"[-0.08720121218819105, -0.07301013939940207]"
23,3,"[-0.026143689776806638, -0.045355413413635484]"
24,0,"[np.float64(-0.2657348851575032), np.float64(-0.15642878759601064)]"
24,1,"[-0.2374045851384749, -0.09292105897640136]"
24,2,"[-0.2477395661665729, -0.10404765354681836]"
24,3,"[-0.2537769926003369, -0.11941069064707552]"
25,0,"[np.float64(0.020849063754017225), np.float64(0.07433358889866472)]"
25,1,"[0.002057301572512854, 0.03807769971799209]"
25,2,"[0.010262918431064, 0.012709255618180815]"
25,3,"[np.float64(0.031737919397542017), np.float64(0.061900213019333086)]"
26,0,"[np.float64(-0.1985511613393382), np.float64(-0.15943469358588047)]"
26,1,"[-0.0782017829685045, -0.25405687104542507]"
26,2,"[-0.07412940682956487, -0.20106996588686585]"
26,3,"[-0.07412940682956487, -0.20106996588686585]"
27,0,"[np.float64(-0.10466247340121267), np.float64(0.046670486202968806)]"
27,1,"[-0.0552813946220124, -0.05105007741503986]"
27,2,"[-0.05264120260786853, -0.03180598511643187]"
27,3,"[np.float64(-0.10004778719154148), np.float64(0.046562244231892085)]"
28,0,"[np.float64(0.2960501853417223), np.float64(-0.08786031541184662)]"
28,1,"[0.002279175273384504, -0.05618377922486269]"
28,2,"[0.032832241810528885, -0.06030192674110836]"
28,3,"[0.19112936888770207, -0.06976569573862185]"
29,0,"[np.float64(0.07892424038485946), np.float64(-0.09551180574456203)]"
29,1,"[0.12178194368785318, -0.2677772276139315]"
29,2,"[0.05030112432011605, -0.22403619830259563]"
29,3,"[0.05559729956741007, -0.243832735594786]"
30,0,"[np.float64(0.05325612815977957), np.float64(-0.05468331905483141)]"
30,1,"[0.055933251323096414, -0.06148552659854539]"
30,2,"[np.float64(0.06395677741287957), np.float64(-0.045790624301373456)]"
30,3,"[np.float64(0.06395677741287957), np.float64(-0.045790624301373456)]"
31,0,"[np.float64(0.05062896852164618), np.float64(-0.2799173863142526)]"
31,1,"[-0.13877534502135708, 0.030495221183134996]"
31,2,"[np.float64(-0.021275330650041516), np.float64(-0.16220579158444348)]"
31,3,"[-0.03797146161280395, -0.13165771996084047]"
32,0,"[np.float64(-0.013674689315016544), np.float64(-0.06525034016776665)]"
32,1,"[-0.06612923527680033, -0.0706111956355051]"
32,2,"[np.float64(-0.007277388646676618), np.float64(-0.06593422601221731)]"
32,3,"[np.float64(-0.007335791269676626), np.float64(-0.06816840498451925)]"
33,0,"[np.float64(-0.10489583419113183), np.float64(-0.15788120393676802)]"
33,1,"[-0.1310423268500773, -0.13284617152422684]"
33,2,"[-0.1310423268500773, -0.13284617152422684]"
33,3,"[np.float64(-0.10088846067665494), np.float64(-0.15455245243774296)]"
34,0,"[np.float64(-0.027033922061045067), np.float64(0.1613319784108175)]"
34,1,"[0.12986076255190848, 0.15330540548954552]"
34,2,"[0.06796808285705103, 0.18009705561220785]"
34,3,"[0.03371776429758043, 0.18890159229576287]"
35,0,"[np.float64(0.021167162582124244), np.float64(-0.1058062991117642)]"
35,1,"[0.0631913001380877, -0.1276446006087658]"
35,2,"[np.float64(-0.004204868865995046), np.float64(-0.07842940138497834)]"
35,3,"[np.float64(-0.004708180395243098), np.float64(-0.08714219395299123)]"
36,0,"[np.float64(-0.010244247199449642), np.float64(-0.13462842884524887)]"
36,1,"[-0.0066913842850362636, 0.019121638969666236]"
36,2,"[np.float64(0.007382948608511344), np.float64(-0.07415478210569443)]"
36,3,"[np.float64(0.0068474292656796895), np.float64(-0.05948651850270992)]"
37,0,"[np.float64(0.05974788749924077), np.float64(0.09494624771515675)]"
37,1,"[-0.01845656505315419, 0.06697172303344609]"
37,2,"[np.float64(0.06810734292565565), np.float64(0.11026393815634597)]"
37,3,"[0.06573290119813938, 0.10314968879760614]"
38,0,"[np.float64(-0.13095071173565104), np.float64(-0.009668398681253652)]"
38,1,"[-0.10378491455253391, -0.047870718584319225]"
38,2,"[-0.11139702582509031, 0.006747919612398351]"
38,3,"[np.float64(-0.13082961314016395), np.float64(-0.005914531710492185)]"
0,0,"[np.float64(0.14117040218897053), np.float64(0.21743238140679272)]"
0,1,"[0.22812228401958562, 0.07189783608697768]"
0,2,"[0.2248383266546638, 0.07204460706050363]"
0,3,"[np.float64(0.14117040218897053), np.float64(0.21743238140679272)]"
1,0,"[np.float64(-0.11881712251340038), np.float64(-0.32802844804306086)]"
1,1,"[-0.07153251900285183, -0.3977303809609817]"
1,2,"[-0.09037341098404797, -0.3499108910279713]"
1,3,"[np.float64(-0.10487106744479872), np.float64(-0.34152005218472653)]"
2,0,"[np.float64(-0.24833446350922828), np.float64(0.1550968470862063)]"
2,1,"[0.017112139809084437, 0.16893472029677725]"
2,2,"[-0.04530110577968233, 0.16002355213283176]"
2,3,"[np.float64(-0.19024800192885524), np.float64(0.1585832740654119)]"
3,0,"[np.float64(0.039500344931874404), np.float64(-0.06838632628978775)]"
3,1,"[0.14650414450976845, 0.007860115661757205]"
3,2,"[0.07850481931725756, -0.024469577421284666]"
3,3,"[np.float64(0.04413519741999346), np.float64(-0.060815403699266066)]"
4,0,"[np.float64(0.09619398618444563), np.float64(0.030845142083772044)]"
4,1,"[0.04125230813495306, 0.07031831497768824]"
4,2,"[0.0924569004869693, 0.04476869522536774]"
4,3,"[np.float64(0.08868510541254793), np.float64(0.03818432700219555)]"
5,0,"[np.float64(0.19021704237770834), np.float64(-0.07332049889627214)]"
5,1,"[0.14721461466550312, 0.019914862326440456]"
5,2,"[0.1769056018053459, -0.03698575898830857]"
5,3,"[np.float64(0.18301671314671336), np.float64(-0.05233007322629259)]"
6,0,"[np.float64(0.012697723427105595), np.float64(-0.06193859632115582)]"
6,1,"[0.04113259368275307, -0.18424090960155273]"
6,2,"[0.03406630646701018, -0.12349466432642342]"
6,3,"[np.float64(0.013864171679039625), np.float64(-0.07140390074707408)]"
7,0,"[np.float64(-0.06929088290614091), np.float64(0.1888945241392057)]"
7,1,"[-0.0472856609803725, 0.2210423628570134]"
7,2,"[-0.055911388047103217, 0.20007141998215655]"
7,3,"[np.float64(-0.06679290496695689), np.float64(0.1938502793825892)]"
8,0,"[np.float64(0.29965262797825504), np.float64(-0.06073000085570031)]"
8,1,"[0.4110696250394467, -0.03961843748276009]"
8,2,"[0.3558057641040257, -0.06144186560064262]"
8,3,"[np.float64(0.33023032925868945), np.float64(-0.06218701243017909)]"
9,0,"[np.float64(0.10023356373662216), np.float64(0.0370597176454884)]"
9,1,"[0.06711531421888536, -0.08900851706734136]"
9,2,"[0.086554524455669, -0.037647121305301505]"
9,3,"[np.float64(0.09639211233832053), np.float64(0.02852887551548471)]"
10,0,"[np.float64(0.1163996568379313), np.float64(0.10125664103668645)]"
10,1,"[0.028700226896179647, 0.09024639748526843]"
10,2,"[0.034876601511714955, 0.09047782269617324]"
10,3,"[np.float64(0.10078727913174544), np.float64(0.09877552262411858)]"
11,0,"[np.float64(0.3589437349476837), np.float64(-0.0056057941070548345)]"
11,1,"[0.23562508773240493, -0.1120546244924173]"
11,2,"[0.2987180941510018, -0.035865655560978725]"
11,3,"[np.float64(0.32723733207199146), np.float64(-0.02239247400594116)]"
12,0,"[np.float64(0.193001289513911), np.float64(-0.2044591155364101)]"
12,1,"[0.18407490553350958, -0.35143748058305513]"
12,2,"[0.18357517364106024, -0.311514903761502]"
12,3,"[np.float64(0.18886180344051895), np.float64(-0.2400051787344922)]"
13,0,"[np.float64(-0.06596287607275693), np.float64(-0.03914231656822606)]"
13,1,"[-0.14168257577312884, -0.08030594225558668]"
13,2,"[-0.11933967531484072, -0.05381046510549932]"
13,3,"[np.float64(-0.0708456154174203), np.float64(-0.04314974170447622)]"
14,0,"[np.float64(0.0015216775313271896), np.float64(0.46713848840406563)]"
14,1,"[-0.04681248260353447, 0.18659884935820995]"
14,2,"[-0.018802070948304318, 0.3203015191410431]"
14,3,"[-0.02075776954855382, 0.30659500742744755]"
15,0,"[np.float64(0.12388020656943019), np.float64(0.2714783128214537)]"
15,1,"[0.0740826462751, 0.3567066717292532]"
15,2,"[0.09850259454412734, 0.3171716176392735]"
15,3,"[np.float64(0.11849714413081208), np.float64(0.28183693417379857)]"
16,0,"[np.float64(-0.04028609589576149), np.float64(0.35119947952467134)]"
16,1,"[0.009831893274991475, 0.4007427825903105]"
16,2,"[-0.018178577861605996, 0.3695487859249409]"
16,3,"[np.float64(-0.025225174708578504), np.float64(0.3647298431956411)]"
17,0,"[np.float64(0.030487017799842815), np.float64(-0.1992391942953615)]"
17,1,"[0.08449425535268831, -0.14595794007263402]"
17,2,"[0.07774709980240194, -0.1816659077947677]"
17,3,"[np.float64(0.04732475529785168), np.float64(-0.19429405241716596)]"
18,0,"[np.float64(-0.2413992956975228), np.float64(-0.38899623392075056)]"
18,1,"[-0.26506703883576016, -0.16373509149481094]"
18,2,"[-0.25062090351936767, -0.2567475879829097]"
18,3,"[np.float64(-0.24766901104444228), np.float64(-0.3422196482114567)]"
19,0,"[np.float64(0.09154442619125017), np.float64(-0.08268131402351037)]"
19,1,"[-0.07606242497460394, -0.05923644361603485]"
19,2,"[0.01978504502101558, -0.07820555109020226]"
19,3,"[np.float64(0.08399948982440235), np.float64(-0.0796748771627494)]"
20,0,"[np.float64(-0.07627008005577572), np.float64(-0.34555016078783246)]"
20,1,"[0.0684479724688942, -0.12714467835633225]"
20,2,"[-0.017961680242728748, -0.24923777411567347]"
20,3,"[np.float64(-0.04270572290658128), np.float64(-0.30623566425273085)]"
21,0,"[np.float64(0.09050842416676164), np.float64(0.12871009796495192)]"
21,1,"[0.10311395191958776, 0.16816556432747332]"
21,2,"[0.0861549018036559, 0.13666452261013184]"
